t_model t_dynamics t_filter t_traj t_qp_control t_total
10 18 0 0 21 50
10 18 0 0 21 50
10 17 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 24 55
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 52
10 18 0 0 22 51
11 18 0 0 21 52
10 18 0 0 20 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 21 52
11 18 0 0 24 54
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 51
10 17 0 0 21 51
10 18 0 0 21 50
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 23 53
11 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 53
10 18 0 0 21 51
11 18 0 0 24 55
10 18 0 0 21 51
11 18 0 0 24 55
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 53
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 24 55
11 18 0 0 22 52
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 21 51
11 18 0 0 22 53
11 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 20 49
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 21 50
11 19 0 0 24 55
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 17 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 21 50
10 17 0 0 21 50
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 17 0 0 21 50
11 18 0 0 25 56
11 18 0 0 21 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 51
24 24 0 0 41 90
12 18 0 0 26 58
11 18 0 0 23 54
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
11 19 0 0 25 56
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 17 0 0 22 51
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 23 53
10 18 0 0 22 52
11 18 0 0 21 52
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 23 54
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 22 52
11 19 0 0 25 55
10 18 0 0 21 51
10 18 0 0 21 50
11 19 0 0 23 55
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 24 55
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
11 18 0 0 24 55
10 18 0 0 21 51
10 18 0 0 23 54
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 17 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 23 52
10 17 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 50
12 19 0 0 28 61
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 24 55
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 24 55
10 18 0 0 25 55
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 19 0 0 25 56
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
11 19 0 0 26 58
11 19 0 0 26 59
11 19 0 0 26 58
10 18 0 0 23 53
11 19 0 0 25 56
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 25 56
10 18 0 0 22 52
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 52
11 18 0 0 22 89
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 55
10 18 0 0 22 52
11 18 0 0 21 51
11 19 0 0 25 57
11 18 0 0 24 55
10 18 0 0 22 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 53
11 18 0 0 22 53
11 18 0 0 21 52
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 19 0 0 25 56
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 21 51
10 18 0 0 21 51
17 19 0 0 26 64
10 18 0 0 24 55
10 18 0 0 23 54
10 18 0 0 24 54
11 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 22 52
11 19 0 0 26 57
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 23 53
10 18 0 0 23 53
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 50
11 18 0 0 23 53
11 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
11 18 0 0 22 52
11 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 24 54
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
12 19 0 0 25 58
11 18 0 0 23 54
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 52
10 18 0 0 21 51
11 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 24 55
10 18 0 0 22 51
11 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 17 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
11 18 0 0 22 52
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 19 0 0 25 56
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 51
10 18 0 0 21 51
10 17 0 0 21 51
10 18 0 0 21 51
10 19 0 0 25 56
10 18 0 0 22 52
10 17 0 0 22 51
10 18 0 0 21 51
10 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 50
10 17 0 0 21 50
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 19 0 0 24 55
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
11 18 0 0 24 54
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 50
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 50
10 18 0 0 21 50
11 18 0 0 22 52
10 18 0 0 21 51
11 19 0 0 24 55
12 19 0 0 26 58
11 18 0 0 24 55
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 22 51
11 18 0 0 22 52
10 18 0 0 22 52
11 18 0 0 22 52
11 18 0 0 22 52
12 19 0 0 27 60
11 19 0 0 27 59
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 22 51
11 18 0 0 25 56
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 53
11 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 21 51
10 18 0 0 22 51
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 21 51
11 19 0 0 26 57
11 18 0 0 22 53
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 53
11 18 0 0 21 85
11 18 0 0 22 52
11 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 25 56
11 18 0 0 21 52
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 17 0 0 21 51
10 18 0 0 21 50
10 17 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 52
11 18 0 0 24 55
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 21 51
11 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 24 55
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 22 51
10 17 0 0 21 51
11 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 53
11 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 17 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 17 0 0 22 51
10 17 0 0 22 51
11 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 22 51
10 17 0 0 21 51
10 18 0 0 22 52
10 17 0 0 22 51
10 18 0 0 21 51
11 18 0 0 24 55
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
11 18 0 0 23 53
11 18 0 0 22 52
11 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 17 0 0 21 50
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 17 0 0 21 50
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 17 0 0 21 50
10 17 0 0 21 51
11 19 0 0 25 57
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
11 18 0 0 22 53
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 24 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
11 18 0 0 25 55
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 23 54
10 18 0 0 22 52
10 17 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 53
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 22 52
10 18 0 0 22 51
2 3 0 0 4 10
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 23 53
11 18 0 0 24 55
10 18 0 0 21 52
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 22 51
10 18 0 0 22 51
11 18 0 0 22 53
11 18 0 0 22 52
12 18 0 0 22 53
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
11 18 0 0 22 52
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 22 51
11 18 0 0 24 55
10 18 0 0 22 52
11 18 0 0 22 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 22 53
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 23 53
10 18 0 0 22 52
10 19 0 0 24 55
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 24 55
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
10 18 0 0 23 53
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 50
11 18 0 0 22 53
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 50
10 18 0 0 21 50
10 18 0 0 22 52
10 18 0 0 22 51
10 18 0 0 21 51
11 18 0 0 24 55
10 18 0 0 22 53
11 18 0 0 21 51
11 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
10 17 0 0 21 51
10 18 0 0 22 52
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 53
10 18 0 0 21 51
10 18 0 0 21 51
10 17 0 0 21 51
11 18 0 0 23 54
11 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 20 50
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 19 0 0 26 57
10 18 0 0 22 52
10 18 0 0 21 51
10 18 0 0 21 51
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
11 18 0 0 21 52
11 18 0 0 23 54
10 18 0 0 22 52
10 18 0 0 21 51
